Device_id,Level,API Name,Time(us),Count,Avg(us),Min(us),Max(us),Variance
host,acl,StatelessRandomNormalV3_Tiling,64.563,2,32.282,3.429,61.134,832.467
host,acl,aclmdlRICaptureGetInfo,13.595,6,2.266,0.239,7.345,6.884
host,acl,aclnnInplaceNormal,1669.941,1,1669.941,1669.941,1669.941,0
host,acl,aclnnInplaceNormalGetWorkspaceSize,533255.584,1,533255.584,533255.584,533255.584,0
host,acl,aclrtBinaryLoadFromData,71.312,1,71.312,71.312,71.312,0
host,acl,aclrtCreateStreamWithConfig,2026.531,2,1013.266,882.935,1143.596,16986.039
host,acl,aclrtCtxGetSysParamOpt,12.814,8,1.602,0.392,7.899,5.93
host,acl,aclrtCtxSetSysParamOpt,2.804,2,1.402,0.62,2.184,0.612
host,acl,aclrtDestroyStreamForce,576.27,1,576.27,576.27,576.27,0
host,acl,aclrtFree,16.714,1,16.714,16.714,16.714,0
host,acl,aclrtGetCurrentContext,1.963,1,1.963,1.963,1.963,0
host,acl,aclrtGetDeviceCount,7.456,2,3.728,2.106,5.35,2.631
host,acl,aclrtGetResInCurrentThread,2.942,2,1.471,0.24,2.702,1.515
host,acl,aclrtGetStreamAttribute,3.371,1,3.371,3.371,3.371,0
host,acl,aclrtLaunchKernelWithHostArgs,50.878,1,50.878,50.878,50.878,0
host,acl,aclrtMemcpy,84.542,2,42.271,39.784,44.758,6.185
host,acl,aclrtResetDevice,5.149,1,5.149,5.149,5.149,0
host,acl,aclrtSetDevice,46.963,1,46.963,46.963,46.963,0
host,acl,aclrtSetOpExecuteTimeOutV2,1145.918,1,1145.918,1145.918,1145.918,0
host,acl,aclrtSetStreamFailureMode,10.828,2,5.414,2.304,8.524,9.672
host,acl,aclrtSynchronizeDeviceWithTimeout,20.126,2,10.063,6.318,13.808,14.025
host,acl,aclrtSynchronizeStream,31.284,2,15.642,3.971,27.313,136.212
host,node,launch,1273.126,2,636.563,559.21,713.916,5983.487
