Device_id,Model ID,Task ID,Stream ID,Op Name,OP Type,OP State,Task Type,Task Start Time(us),Task Duration(us),Task Wait Time(us),Block Num,Mix Block Num,HF32 Eligible,Input Shapes,Input Data Types,Input Formats,Output Shapes,Output Data Types,Output Formats,Context ID,aicore_time(us),aic_total_cycles,aic_read_local_l2_hit,aic_read_local_l2_miss,aic_read_local_l2_victim,aic_write_local_l2_hit,aic_write_local_l2_miss,aic_write_local_l2_victim,aiv_time(us),aiv_total_cycles,aiv_read_local_l2_hit,aiv_read_local_l2_miss,aiv_read_local_l2_victim,aiv_write_local_l2_hit,aiv_write_local_l2_miss,aiv_write_local_l2_victim
1,4294967295,4,61,aclnnInplaceNormal_StatelessRandomNormalV3AiCore_StatelessRandomNormalV3,StatelessRandomNormalV3,dynamic,AI_VECTOR_CORE,1788188877184576.970	,5.405,0,1,0,NO,"""2;1;2;1;1""",INT64;UINT64;UINT64;FLOAT;FLOAT,ND;ND;ND;ND;ND,"""1,128""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.66,7351,3.0,36.0,0.0,1.0,0.0,0.0
1,4294967295,5,61,_Z25softmax_tile_group_kernelPDhS_iiii,_Z25softmax_tile_group_kernelPDhS_iiii,static,AI_CORE,1788188879986324.134	,3.140,2801741.845000,1,0,YES,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.41,3654,2.0,10.0,0.0,0.0,0.0,0.0
