Device_id,kernel_name,kernel_type,stream_id,task_id,task_time(us),task_start(us),task_stop(us)
1,N/A,PLACE_HOLDER_SQE,65535,2,0.007,1788188894892893.452	,1788188894892893.459	
1,N/A,AICPU_D,65535,3,63.254,1788188894905060.713	,1788188894905123.967	
1,StatelessRandomNormalV3_1ea4bd0e3cd9df67072d9z7amgc9c583_high_performance_100,AI_VECTOR_CORE,61,4,5.807,1788188895441389.901	,1788188895441395.708	
1,_Z25softmax_tile_group_kernelPDhS_iiii,AI_CORE,61,5,3.440,1788188898218258.236	,1788188898218261.676	
1,N/A,PLACE_HOLDER_SQE,65535,6,0.007,1788188898605130.441	,1788188898605130.448	
