Device_id,Level,API Name,Time(us),Count,Avg(us),Min(us),Max(us),Variance
host,acl,StatelessRandomNormalV3_Tiling,62.683,2,31.342,3.315,59.368,785.485
host,acl,aclmdlRICaptureGetInfo,15.392,6,2.565,0.293,7.917,8.208
host,acl,aclnnInplaceNormal,1671.995,1,1671.995,1671.995,1671.995,0
host,acl,aclnnInplaceNormalGetWorkspaceSize,541007.933,1,541007.933,541007.933,541007.933,0
host,acl,aclrtBinaryLoadFromData,76.526,1,76.526,76.526,76.526,0
host,acl,aclrtCreateStreamWithConfig,2063.578,2,1031.789,889.279,1174.299,20309.1
host,acl,aclrtCtxGetSysParamOpt,14.31,8,1.789,0.391,8.259,6.488
host,acl,aclrtCtxSetSysParamOpt,3.621,2,1.811,0.748,2.873,1.129
host,acl,aclrtDestroyStreamForce,625.576,1,625.576,625.576,625.576,0
host,acl,aclrtFree,16.185,1,16.185,16.185,16.185,0
host,acl,aclrtGetCurrentContext,2.377,1,2.377,2.377,2.377,0
host,acl,aclrtGetDeviceCount,8.301,2,4.151,2.396,5.905,3.078
host,acl,aclrtGetResInCurrentThread,2.363,2,1.182,0.297,2.066,0.782
host,acl,aclrtGetStreamAttribute,2.754,1,2.754,2.754,2.754,0
host,acl,aclrtLaunchKernelWithHostArgs,57.851,1,57.851,57.851,57.851,0
host,acl,aclrtMemcpy,109.569,2,54.784,51.071,58.498,13.79
host,acl,aclrtResetDevice,5.274,1,5.274,5.274,5.274,0
host,acl,aclrtSetDevice,49.297,1,49.297,49.297,49.297,0
host,acl,aclrtSetOpExecuteTimeOutV2,1155.919,1,1155.919,1155.919,1155.919,0
host,acl,aclrtSetStreamFailureMode,16.681,2,8.341,2.351,14.33,35.874
host,acl,aclrtSynchronizeDeviceWithTimeout,35.662,2,17.831,9.487,26.175,69.622
host,acl,aclrtSynchronizeStream,27.22,2,13.61,5.189,22.031,70.913
host,node,launch,1273.584,2,636.792,576.58,697.004,3625.485
