Device_id,Level,API Name,Time(us),Count,Avg(us),Min(us),Max(us),Variance
host,acl,StatelessRandomNormalV3_Tiling,65.536,2,32.768,3.323,62.213,867.008
host,acl,aclmdlRICaptureGetInfo,18.249,6,3.042,0.226,11.595,16.898
host,acl,aclnnInplaceNormal,1651.757,1,1651.757,1651.757,1651.757,0
host,acl,aclnnInplaceNormalGetWorkspaceSize,529130.922,1,529130.922,529130.922,529130.922,0
host,acl,aclrtBinaryLoadFromData,83.873,1,83.873,83.873,83.873,0
host,acl,aclrtCreateStreamWithConfig,2064.583,2,1032.292,900.921,1163.662,17258.208
host,acl,aclrtCtxGetSysParamOpt,11.01,8,1.376,0.336,6.427,3.816
host,acl,aclrtCtxSetSysParamOpt,2.533,2,1.267,0.635,1.898,0.399
host,acl,aclrtDestroyStreamForce,630.651,1,630.651,630.651,630.651,0
host,acl,aclrtFree,16.782,1,16.782,16.782,16.782,0
host,acl,aclrtGetCurrentContext,7.506,1,7.506,7.506,7.506,0
host,acl,aclrtGetDeviceCount,7.553,2,3.777,2.284,5.269,2.228
host,acl,aclrtGetResInCurrentThread,2.388,2,1.194,0.213,2.175,0.962
host,acl,aclrtGetStreamAttribute,3.025,1,3.025,3.025,3.025,0
host,acl,aclrtLaunchKernelWithHostArgs,41.912,1,41.912,41.912,41.912,0
host,acl,aclrtMemcpy,99.738,2,49.869,48.879,50.859,0.98
host,acl,aclrtResetDevice,5.782,1,5.782,5.782,5.782,0
host,acl,aclrtSetDevice,41.146,1,41.146,41.146,41.146,0
host,acl,aclrtSetOpExecuteTimeOutV2,1143.227,1,1143.227,1143.227,1143.227,0
host,acl,aclrtSetStreamFailureMode,5.353,2,2.677,2.013,3.34,0.44
host,acl,aclrtSynchronizeDeviceWithTimeout,33.182,2,16.591,6.952,26.23,92.91
host,acl,aclrtSynchronizeStream,31.018,2,15.509,4.506,26.512,121.066
host,node,launch,1218.469,2,609.235,540.209,678.26,4764.52
