Device_id,kernel_name,kernel_type,stream_id,task_id,task_time(us),task_start(us),task_stop(us)
1,N/A,PLACE_HOLDER_SQE,65535,2,0.007,1788185921854865.474	,1788185921854865.481	
1,N/A,AICPU_D,65535,3,69.619,1788185921864936.141	,1788185921865005.760	
1,StatelessRandomNormalV3_1ea4bd0e3cd9df67072d9z7amgc9c583_high_performance_100,AI_VECTOR_CORE,61,4,5.679,1788185922395614.201	,1788185922395619.880	
1,_Z25softmax_tile_group_kernelPDhS_iiii,AI_CORE,61,5,4.415,1788185925104504.056	,1788185925104508.471	
1,N/A,PLACE_HOLDER_SQE,65535,6,0.007,1788185925386722.890	,1788185925386722.897	
