Device_id,kernel_name,kernel_type,stream_id,task_id,task_time(us),task_start(us),task_stop(us)
1,N/A,PLACE_HOLDER_SQE,65535,2,0.007,1788185847536742.056	,1788185847536742.063	
1,N/A,AICPU_D,65535,3,68.216,1788185847548778.751	,1788185847548846.967	
1,StatelessRandomNormalV3_1ea4bd0e3cd9df67072d9z7amgc9c583_high_performance_100,AI_VECTOR_CORE,61,4,6.353,1788185848083137.681	,1788185848083144.034	
1,_Z25softmax_tile_group_kernelPDhS_iiii,AI_CORE,61,5,4.550,1788185850830812.725	,1788185850830817.275	
1,N/A,PLACE_HOLDER_SQE,65535,6,0.007,1788185851208728.557	,1788185851208728.564	
