Device_id,Level,API Name,Time(us),Count,Avg(us),Min(us),Max(us),Variance
host,acl,StatelessRandomNormalV3_Tiling,75.365,2,37.683,3.482,71.883,1169.674
host,acl,aclmdlRICaptureGetInfo,20.072,6,3.345,0.29,12.916,20.325
host,acl,aclnnInplaceNormal,1683.622,1,1683.622,1683.622,1683.622,0
host,acl,aclnnInplaceNormalGetWorkspaceSize,522861.582,1,522861.582,522861.582,522861.582,0
host,acl,aclrtBinaryLoadFromData,96.288,1,96.288,96.288,96.288,0
host,acl,aclrtCreateStreamWithConfig,2202.452,2,1101.226,1022.442,1180.01,6206.919
host,acl,aclrtCtxGetSysParamOpt,14.79,8,1.849,0.489,7.113,4.757
host,acl,aclrtCtxSetSysParamOpt,3.499,2,1.749,0.594,2.905,1.335
host,acl,aclrtDestroyStreamForce,592.724,1,592.724,592.724,592.724,0
host,acl,aclrtFree,21.843,1,21.843,21.843,21.843,0
host,acl,aclrtGetCurrentContext,2.267,1,2.267,2.267,2.267,0
host,acl,aclrtGetDeviceCount,8.242,2,4.121,2.679,5.563,2.079
host,acl,aclrtGetResInCurrentThread,2.557,2,1.279,0.267,2.29,1.023
host,acl,aclrtGetStreamAttribute,3.094,1,3.094,3.094,3.094,0
host,acl,aclrtLaunchKernelWithHostArgs,40.543,1,40.543,40.543,40.543,0
host,acl,aclrtMemcpy,87.623,2,43.812,41.036,46.587,7.703
host,acl,aclrtResetDevice,5.315,1,5.315,5.315,5.315,0
host,acl,aclrtSetDevice,41.863,1,41.863,41.863,41.863,0
host,acl,aclrtSetOpExecuteTimeOutV2,1149.926,1,1149.926,1149.926,1149.926,0
host,acl,aclrtSetStreamFailureMode,6.864,2,3.432,2.492,4.372,0.884
host,acl,aclrtSynchronizeDeviceWithTimeout,21.782,2,10.891,8.198,13.584,7.252
host,acl,aclrtSynchronizeStream,32.496,2,16.248,4.654,27.842,134.421
host,node,launch,1260.553,2,630.277,570.057,690.496,3626.388
