Device_id,Level,API Name,Time(us),Count,Avg(us),Min(us),Max(us),Variance
host,acl,StatelessRandomNormalV3_Tiling,64.598,2,32.299,3.149,61.449,849.723
host,acl,aclmdlRICaptureGetInfo,12.281,6,2.047,0.248,7.637,6.932
host,acl,aclnnInplaceNormal,1664.68,1,1664.68,1664.68,1664.68,0
host,acl,aclnnInplaceNormalGetWorkspaceSize,525616.956,1,525616.956,525616.956,525616.956,0
host,acl,aclrtBinaryLoadFromData,79.573,1,79.573,79.573,79.573,0
host,acl,aclrtCreateStreamWithConfig,4361.076,2,2180.538,1136.492,3224.584,1090032.05
host,acl,aclrtCtxGetSysParamOpt,11.638,8,1.455,0.426,6.441,3.714
host,acl,aclrtCtxSetSysParamOpt,2.973,2,1.487,0.6,2.373,0.786
host,acl,aclrtDestroyStreamForce,1202.798,1,1202.798,1202.798,1202.798,0
host,acl,aclrtFree,15.432,1,15.432,15.432,15.432,0
host,acl,aclrtGetCurrentContext,1.849,1,1.849,1.849,1.849,0
host,acl,aclrtGetDeviceCount,6.175,2,3.088,2.126,4.049,0.924
host,acl,aclrtGetResInCurrentThread,2.985,2,1.493,0.367,2.618,1.267
host,acl,aclrtGetStreamAttribute,2.524,1,2.524,2.524,2.524,0
host,acl,aclrtLaunchKernelWithHostArgs,50.144,1,50.144,50.144,50.144,0
host,acl,aclrtMemcpy,78.08,2,39.04,36.395,41.685,6.996
host,acl,aclrtResetDevice,4.843,1,4.843,4.843,4.843,0
host,acl,aclrtSetDevice,43.147,1,43.147,43.147,43.147,0
host,acl,aclrtSetOpExecuteTimeOutV2,1146.167,1,1146.167,1146.167,1146.167,0
host,acl,aclrtSetStreamFailureMode,5.628,2,2.814,2.049,3.579,0.585
host,acl,aclrtSynchronizeDeviceWithTimeout,18.603,2,9.302,6.433,12.17,8.228
host,acl,aclrtSynchronizeStream,29.533,2,14.766,3.787,25.746,120.549
host,node,launch,1232.919,2,616.459,527.622,705.297,7892.101
