Device_id,Level,API Name,Time(us),Count,Avg(us),Min(us),Max(us),Variance
host,acl,StatelessRandomNormalV3_Tiling,64.098,2,32.049,3.241,60.857,829.901
host,acl,aclmdlRICaptureGetInfo,14.643,6,2.44,0.207,8.45,9.108
host,acl,aclnnInplaceNormal,1648.877,1,1648.877,1648.877,1648.877,0
host,acl,aclnnInplaceNormalGetWorkspaceSize,527997.388,1,527997.388,527997.388,527997.388,0
host,acl,aclrtBinaryLoadFromData,71.722,1,71.722,71.722,71.722,0
host,acl,aclrtCreateStreamWithConfig,2025.148,2,1012.574,885.904,1139.244,16045.289
host,acl,aclrtCtxGetSysParamOpt,10.499,8,1.312,0.372,6.174,3.546
host,acl,aclrtCtxSetSysParamOpt,2.912,2,1.456,0.62,2.292,0.699
host,acl,aclrtDestroyStreamForce,593.369,1,593.369,593.369,593.369,0
host,acl,aclrtFree,19.316,1,19.316,19.316,19.316,0
host,acl,aclrtGetCurrentContext,7.241,1,7.241,7.241,7.241,0
host,acl,aclrtGetDeviceCount,6.227,2,3.114,2.234,3.993,0.774
host,acl,aclrtGetResInCurrentThread,2.392,2,1.196,0.192,2.2,1.008
host,acl,aclrtGetStreamAttribute,3.584,1,3.584,3.584,3.584,0
host,acl,aclrtLaunchKernelWithHostArgs,45.86,1,45.86,45.86,45.86,0
host,acl,aclrtMemcpy,92.324,2,46.162,44.009,48.315,4.635
host,acl,aclrtResetDevice,5.42,1,5.42,5.42,5.42,0
host,acl,aclrtSetDevice,51.177,1,51.177,51.177,51.177,0
host,acl,aclrtSetOpExecuteTimeOutV2,1157.489,1,1157.489,1157.489,1157.489,0
host,acl,aclrtSetStreamFailureMode,12.905,2,6.453,2.091,10.814,19.023
host,acl,aclrtSynchronizeDeviceWithTimeout,19.476,2,9.738,6.188,13.288,12.603
host,acl,aclrtSynchronizeStream,24.148,2,12.074,4.614,19.534,55.652
host,node,launch,1308.639,2,654.32,613.275,695.364,1684.651
