Device_id,kernel_name,kernel_type,stream_id,task_id,task_time(us),task_start(us),task_stop(us)
1,N/A,PLACE_HOLDER_SQE,65535,2,0.007,1788189091049403.569	,1788189091049403.576	
1,N/A,AICPU_D,65535,3,68.178,1788189091060175.890	,1788189091060244.068	
1,StatelessRandomNormalV3_1ea4bd0e3cd9df67072d9z7amgc9c583_high_performance_100,AI_VECTOR_CORE,61,4,5.679,1788189091617507.381	,1788189091617513.060	
1,_Z25softmax_tile_group_kernelPDhS_iiii,AI_CORE,61,5,3.308,1788189094411372.003	,1788189094411375.311	
1,N/A,PLACE_HOLDER_SQE,65535,6,0.007,1788189094934297.752	,1788189094934297.759	
