Device_id,kernel_name,kernel_type,stream_id,task_id,task_time(us),task_start(us),task_stop(us)
1,N/A,PLACE_HOLDER_SQE,65535,2,0.007,1788188997162780.622	,1788188997162780.629	
1,N/A,AICPU_D,65535,3,66.555,1788188997175321.405	,1788188997175387.960	
1,StatelessRandomNormalV3_1ea4bd0e3cd9df67072d9z7amgc9c583_high_performance_100,AI_VECTOR_CORE,61,4,5.862,1788188997705832.070	,1788188997705837.932	
1,_Z25softmax_tile_group_kernelPDhS_iiii,AI_CORE,61,5,3.048,1788189000493509.862	,1788189000493512.910	
1,N/A,PLACE_HOLDER_SQE,65535,6,0.007,1788189000790662.508	,1788189000790662.515	
