Device_id,kernel_name,kernel_type,stream_id,task_id,task_time(us),task_start(us),task_stop(us)
1,N/A,PLACE_HOLDER_SQE,65535,2,0.007,1788188977884068.090	,1788188977884068.097	
1,N/A,AICPU_D,65535,3,66.475,1788188977896395.808	,1788188977896462.283	
1,StatelessRandomNormalV3_1ea4bd0e3cd9df67072d9z7amgc9c583_high_performance_100,AI_VECTOR_CORE,61,4,5.659,1788188978431607.689	,1788188978431613.348	
1,_Z25softmax_tile_group_kernelPDhS_iiii,AI_CORE,61,5,3.440,1788188981222191.392	,1788188981222194.832	
1,N/A,PLACE_HOLDER_SQE,65535,6,0.007,1788188981775124.948	,1788188981775124.955	
