Device_id,kernel_name,kernel_type,stream_id,task_id,task_time(us),task_start(us),task_stop(us)
1,N/A,PLACE_HOLDER_SQE,65535,2,0.007,1788189015749078.613	,1788189015749078.620	
1,N/A,AICPU_D,65535,3,72.402,1788189015761405.151	,1788189015761477.553	
1,StatelessRandomNormalV3_1ea4bd0e3cd9df67072d9z7amgc9c583_high_performance_100,AI_VECTOR_CORE,61,4,5.552,1788189016311893.912	,1788189016311899.464	
1,_Z25softmax_tile_group_kernelPDhS_iiii,AI_CORE,61,5,3.209,1788189019099243.313	,1788189019099246.522	
1,N/A,PLACE_HOLDER_SQE,65535,6,0.007,1788189019796489.481	,1788189019796489.488	
