Device_id,Level,API Name,Time(us),Count,Avg(us),Min(us),Max(us),Variance
host,acl,StatelessRandomNormalV3_Tiling,78.524,2,39.262,3.061,75.463,1310.512
host,acl,aclmdlRICaptureGetInfo,15.576,6,2.596,0.275,9.485,10.77
host,acl,aclnnInplaceNormal,1721.169,1,1721.169,1721.169,1721.169,0
host,acl,aclnnInplaceNormalGetWorkspaceSize,560537.872,1,560537.872,560537.872,560537.872,0
host,acl,aclrtBinaryLoadFromData,70.971,1,70.971,70.971,70.971,0
host,acl,aclrtCreateStreamWithConfig,2175.796,2,1087.898,964.843,1210.953,15142.533
host,acl,aclrtCtxGetSysParamOpt,13.339,8,1.667,0.407,7.89,6.019
host,acl,aclrtCtxSetSysParamOpt,4.013,2,2.007,0.768,3.245,1.534
host,acl,aclrtDestroyStreamForce,620.475,1,620.475,620.475,620.475,0
host,acl,aclrtFree,16.238,1,16.238,16.238,16.238,0
host,acl,aclrtGetCurrentContext,2.142,1,2.142,2.142,2.142,0
host,acl,aclrtGetDeviceCount,7.665,2,3.833,2.584,5.081,1.559
host,acl,aclrtGetResInCurrentThread,2.46,2,1.23,0.229,2.231,1.002
host,acl,aclrtGetStreamAttribute,2.89,1,2.89,2.89,2.89,0
host,acl,aclrtLaunchKernelWithHostArgs,51.393,1,51.393,51.393,51.393,0
host,acl,aclrtMemcpy,88.654,2,44.327,38.394,50.26,35.2
host,acl,aclrtResetDevice,5.261,1,5.261,5.261,5.261,0
host,acl,aclrtSetDevice,57.912,1,57.912,57.912,57.912,0
host,acl,aclrtSetOpExecuteTimeOutV2,1151.837,1,1151.837,1151.837,1151.837,0
host,acl,aclrtSetStreamFailureMode,6.239,2,3.12,2.594,3.645,0.276
host,acl,aclrtSynchronizeDeviceWithTimeout,19.826,2,9.913,6.429,13.397,12.138
host,acl,aclrtSynchronizeStream,34.31,2,17.155,4.095,30.215,170.564
host,node,launch,1310.643,2,655.322,577.013,733.63,6132.221
