Device_id,kernel_name,kernel_type,stream_id,task_id,task_time(us),task_start(us),task_stop(us)
1,N/A,PLACE_HOLDER_SQE,65535,2,0.007,1788185034056580.322	,1788185034056580.329	
1,N/A,AICPU_D,65535,3,63.031,1788185034069374.441	,1788185034069437.472	
1,StatelessRandomNormalV3_1ea4bd0e3cd9df67072d9z7amgc9c583_high_performance_100,AI_VECTOR_CORE,54,4,5.575,1788185034637780.024	,1788185034637785.599	
1,_Z25softmax_tile_group_kernelPDhS_iiii,AI_CORE,54,5,3.149,1788185037939785.592	,1788185037939788.741	
1,N/A,PLACE_HOLDER_SQE,65535,6,0.007,1788185038365925.115	,1788185038365925.122	
