Device_id,kernel_name,kernel_type,stream_id,task_id,task_time(us),task_start(us),task_stop(us)
1,N/A,PLACE_HOLDER_SQE,65535,2,0.007,1788185150242984.309	,1788185150242984.316	
1,N/A,AICPU_D,65535,3,73.162,1788185150253623.053	,1788185150253696.215	
1,StatelessRandomNormalV3_1ea4bd0e3cd9df67072d9z7amgc9c583_high_performance_100,AI_VECTOR_CORE,61,4,6.268,1788185150838584.232	,1788185150838590.500	
1,_Z25softmax_tile_group_kernelPDhS_iiii,AI_CORE,61,5,3.506,1788185153717772.293	,1788185153717775.799	
1,N/A,PLACE_HOLDER_SQE,65535,6,0.007,1788185154408765.110	,1788185154408765.117	
