Device_id,kernel_name,kernel_type,stream_id,task_id,task_time(us),task_start(us),task_stop(us)
1,N/A,PLACE_HOLDER_SQE,65535,2,0.007,1788185053992002.834	,1788185053992002.841	
1,N/A,AICPU_D,65535,3,69.788,1788185054003504.015	,1788185054003573.803	
1,StatelessRandomNormalV3_1ea4bd0e3cd9df67072d9z7amgc9c583_high_performance_100,AI_VECTOR_CORE,61,4,6.129,1788185054557068.951	,1788185054557075.080	
1,_Z25softmax_tile_group_kernelPDhS_iiii,AI_CORE,61,5,2.768,1788185057381487.503	,1788185057381490.271	
1,N/A,PLACE_HOLDER_SQE,65535,6,0.007,1788185058369596.015	,1788185058369596.022	
