Device_id,Level,API Name,Time(us),Count,Avg(us),Min(us),Max(us),Variance
host,acl,StatelessRandomNormalV3_Tiling,69.12,2,34.56,3.297,65.823,977.375
host,acl,aclmdlRICaptureGetInfo,23.028,6,3.838,0.23,15.542,30.78
host,acl,aclnnInplaceNormal,1683.307,1,1683.307,1683.307,1683.307,0
host,acl,aclnnInplaceNormalGetWorkspaceSize,539774.395,1,539774.395,539774.395,539774.395,0
host,acl,aclrtBinaryLoadFromData,83.506,1,83.506,83.506,83.506,0
host,acl,aclrtCreateStreamWithConfig,2043.367,2,1021.684,907.749,1135.618,12981.07
host,acl,aclrtCtxGetSysParamOpt,11.509,8,1.439,0.414,7.002,4.542
host,acl,aclrtCtxSetSysParamOpt,3.013,2,1.507,0.609,2.404,0.806
host,acl,aclrtDestroyStreamForce,575.991,1,575.991,575.991,575.991,0
host,acl,aclrtFree,15.044,1,15.044,15.044,15.044,0
host,acl,aclrtGetCurrentContext,7.866,1,7.866,7.866,7.866,0
host,acl,aclrtGetDeviceCount,6.655,2,3.328,2.271,4.384,1.116
host,acl,aclrtGetResInCurrentThread,2.222,2,1.111,0.211,2.011,0.81
host,acl,aclrtGetStreamAttribute,2.457,1,2.457,2.457,2.457,0
host,acl,aclrtLaunchKernelWithHostArgs,49.503,1,49.503,49.503,49.503,0
host,acl,aclrtMemcpy,86.199,2,43.1,42.526,43.673,0.329
host,acl,aclrtResetDevice,4.972,1,4.972,4.972,4.972,0
host,acl,aclrtSetDevice,48.439,1,48.439,48.439,48.439,0
host,acl,aclrtSetOpExecuteTimeOutV2,1145.893,1,1145.893,1145.893,1145.893,0
host,acl,aclrtSetStreamFailureMode,5.773,2,2.887,2.049,3.724,0.701
host,acl,aclrtSynchronizeDeviceWithTimeout,18.321,2,9.16,5.903,12.418,10.611
host,acl,aclrtSynchronizeStream,31.432,2,15.716,4.243,27.189,131.63
host,node,launch,1327.701,2,663.851,620.467,707.234,1882.128
