Device_id,Level,API Name,Time(us),Count,Avg(us),Min(us),Max(us),Variance
host,acl,StatelessRandomNormalV3_Tiling,67.896,2,33.948,4.815,63.081,848.732
host,acl,aclmdlRICaptureGetInfo,13.65,6,2.275,0.207,7.61,7.101
host,acl,aclnnInplaceNormal,2101.501,1,2101.501,2101.501,2101.501,0
host,acl,aclnnInplaceNormalGetWorkspaceSize,570265.389,1,570265.389,570265.389,570265.389,0
host,acl,aclrtBinaryLoadFromData,94.851,1,94.851,94.851,94.851,0
host,acl,aclrtCreateStreamWithConfig,2005.946,2,1002.973,907.892,1098.054,9040.397
host,acl,aclrtCtxGetSysParamOpt,11.744,8,1.468,0.321,7.215,4.981
host,acl,aclrtCtxSetSysParamOpt,2.832,2,1.416,0.737,2.095,0.461
host,acl,aclrtDestroyStreamForce,573.616,1,573.616,573.616,573.616,0
host,acl,aclrtFree,15.755,1,15.755,15.755,15.755,0
host,acl,aclrtGetCurrentContext,1.919,1,1.919,1.919,1.919,0
host,acl,aclrtGetDeviceCount,7.326,2,3.663,2.409,4.917,1.573
host,acl,aclrtGetResInCurrentThread,2.353,2,1.177,0.196,2.157,0.961
host,acl,aclrtGetStreamAttribute,4.476,1,4.476,4.476,4.476,0
host,acl,aclrtLaunchKernelWithHostArgs,84.47,1,84.47,84.47,84.47,0
host,acl,aclrtMemcpy,109.774,2,54.887,50.758,59.016,17.049
host,acl,aclrtResetDevice,5.126,1,5.126,5.126,5.126,0
host,acl,aclrtSetDevice,41.755,1,41.755,41.755,41.755,0
host,acl,aclrtSetOpExecuteTimeOutV2,1147.485,1,1147.485,1147.485,1147.485,0
host,acl,aclrtSetStreamFailureMode,13.187,2,6.594,2.337,10.85,18.118
host,acl,aclrtSynchronizeDeviceWithTimeout,20.607,2,10.304,7.055,13.552,10.553
host,acl,aclrtSynchronizeStream,43.122,2,21.561,5.008,38.114,274.002
host,node,launch,1439.633,2,719.816,625.43,814.203,8908.811
