Device_id,kernel_name,kernel_type,stream_id,task_id,task_time(us),task_start(us),task_stop(us)
1,N/A,PLACE_HOLDER_SQE,65535,2,0.007,1788185331961987.805	,1788185331961987.812	
1,N/A,AICPU_D,65535,3,63.551,1788185331974440.618	,1788185331974504.169	
1,StatelessRandomNormalV3_1ea4bd0e3cd9df67072d9z7amgc9c583_high_performance_100,AI_VECTOR_CORE,61,4,5.396,1788185332542905.909	,1788185332542911.305	
1,_Z25softmax_tile_group_kernelPDhS_iiii,AI_CORE,61,5,3.048,1788185335343597.097	,1788185335343600.145	
1,N/A,PLACE_HOLDER_SQE,65535,6,0.007,1788185335551832.426	,1788185335551832.433	
