Device_id,kernel_name,kernel_type,stream_id,task_id,task_time(us),task_start(us),task_stop(us)
1,N/A,PLACE_HOLDER_SQE,65535,2,0.007,1788185312700210.148	,1788185312700210.155	
1,N/A,AICPU_D,65535,3,67.523,1788185312712532.244	,1788185312712599.767	
1,StatelessRandomNormalV3_1ea4bd0e3cd9df67072d9z7amgc9c583_high_performance_100,AI_VECTOR_CORE,61,4,6.161,1788185313275230.246	,1788185313275236.407	
1,_Z25softmax_tile_group_kernelPDhS_iiii,AI_CORE,61,5,3.224,1788185316210648.342	,1788185316210651.566	
1,N/A,PLACE_HOLDER_SQE,65535,6,0.007,1788185316538234.149	,1788185316538234.156	
