Device_id,Level,API Name,Time(us),Count,Avg(us),Min(us),Max(us),Variance
host,acl,StatelessRandomNormalV3_Tiling,71.263,2,35.632,5.016,66.247,937.309
host,acl,aclmdlRICaptureGetInfo,15.923,6,2.654,0.228,9.098,10.348
host,acl,aclnnInplaceNormal,1876.64,1,1876.64,1876.64,1876.64,0
host,acl,aclnnInplaceNormalGetWorkspaceSize,554895.536,1,554895.536,554895.536,554895.536,0
host,acl,aclrtBinaryLoadFromData,71.886,1,71.886,71.886,71.886,0
host,acl,aclrtCreateStreamWithConfig,2243.914,2,1121.957,921.301,1322.613,40262.83
host,acl,aclrtCtxGetSysParamOpt,15.193,8,1.899,0.421,8.992,7.523
host,acl,aclrtCtxSetSysParamOpt,3.583,2,1.791,0.852,2.731,0.883
host,acl,aclrtDestroyStreamForce,685.88,1,685.88,685.88,685.88,0
host,acl,aclrtFree,18.225,1,18.225,18.225,18.225,0
host,acl,aclrtGetCurrentContext,2.475,1,2.475,2.475,2.475,0
host,acl,aclrtGetDeviceCount,8.012,2,4.006,3.127,4.885,0.773
host,acl,aclrtGetResInCurrentThread,2.638,2,1.319,0.204,2.434,1.243
host,acl,aclrtGetStreamAttribute,3.375,1,3.375,3.375,3.375,0
host,acl,aclrtLaunchKernelWithHostArgs,54.35,1,54.35,54.35,54.35,0
host,acl,aclrtMemcpy,87.831,2,43.916,42.636,45.195,1.637
host,acl,aclrtResetDevice,5.115,1,5.115,5.115,5.115,0
host,acl,aclrtSetDevice,48.832,1,48.832,48.832,48.832,0
host,acl,aclrtSetOpExecuteTimeOutV2,1157.786,1,1157.786,1157.786,1157.786,0
host,acl,aclrtSetStreamFailureMode,6.771,2,3.386,2.62,4.151,0.586
host,acl,aclrtSynchronizeDeviceWithTimeout,21.307,2,10.654,7.337,13.97,10.999
host,acl,aclrtSynchronizeStream,32.201,2,16.101,4.498,27.703,134.618
host,node,launch,1339.514,2,669.757,578.715,760.799,8288.646
