Device_id,Level,API Name,Time(us),Count,Avg(us),Min(us),Max(us),Variance
host,acl,StatelessRandomNormalV3_Tiling,71.123,2,35.561,5.597,65.526,897.871
host,acl,aclmdlRICaptureGetInfo,15.58,6,2.597,0.253,8.591,9.118
host,acl,aclnnInplaceNormal,1719.465,1,1719.465,1719.465,1719.465,0
host,acl,aclnnInplaceNormalGetWorkspaceSize,537617.167,1,537617.167,537617.167,537617.167,0
host,acl,aclrtBinaryLoadFromData,75.368,1,75.368,75.368,75.368,0
host,acl,aclrtCreateStreamWithConfig,2971.304,2,1485.652,1147.594,1823.71,114283.211
host,acl,aclrtCtxGetSysParamOpt,15.372,8,1.922,0.518,8.797,7.116
host,acl,aclrtCtxSetSysParamOpt,3.311,2,1.656,0.765,2.546,0.793
host,acl,aclrtDestroyStreamForce,602.241,1,602.241,602.241,602.241,0
host,acl,aclrtFree,17.053,1,17.053,17.053,17.053,0
host,acl,aclrtGetCurrentContext,2.133,1,2.133,2.133,2.133,0
host,acl,aclrtGetDeviceCount,7.85,2,3.925,2.205,5.645,2.958
host,acl,aclrtGetResInCurrentThread,2.506,2,1.253,0.209,2.297,1.09
host,acl,aclrtGetStreamAttribute,4.18,1,4.18,4.18,4.18,0
host,acl,aclrtLaunchKernelWithHostArgs,67.849,1,67.849,67.849,67.849,0
host,acl,aclrtMemcpy,92.813,2,46.407,42.432,50.381,15.797
host,acl,aclrtResetDevice,5.041,1,5.041,5.041,5.041,0
host,acl,aclrtSetDevice,46.128,1,46.128,46.128,46.128,0
host,acl,aclrtSetOpExecuteTimeOutV2,1149.937,1,1149.937,1149.937,1149.937,0
host,acl,aclrtSetStreamFailureMode,13.552,2,6.776,2.532,11.02,18.012
host,acl,aclrtSynchronizeDeviceWithTimeout,21.154,2,10.577,7.832,13.322,7.535
host,acl,aclrtSynchronizeStream,40.102,2,20.051,4.514,35.588,241.398
host,node,launch,1323.151,2,661.575,587.78,735.371,5445.776
