Device_id,Level,API Name,Time(us),Count,Avg(us),Min(us),Max(us),Variance
host,acl,StatelessRandomNormalV3_Tiling,65.477,2,32.739,3.633,61.844,847.13
host,acl,aclmdlRICaptureGetInfo,14.446,6,2.408,0.278,7.67,7.381
host,acl,aclnnInplaceNormal,1671.491,1,1671.491,1671.491,1671.491,0
host,acl,aclnnInplaceNormalGetWorkspaceSize,524741.572,1,524741.572,524741.572,524741.572,0
host,acl,aclrtBinaryLoadFromData,78.199,1,78.199,78.199,78.199,0
host,acl,aclrtCreateStreamWithConfig,2081.054,2,1040.527,952.033,1129.021,7831.188
host,acl,aclrtCtxGetSysParamOpt,15.122,8,1.89,0.379,8.748,7.102
host,acl,aclrtCtxSetSysParamOpt,3.853,2,1.927,0.705,3.148,1.492
host,acl,aclrtDestroyStreamForce,603.226,1,603.226,603.226,603.226,0
host,acl,aclrtFree,16.533,1,16.533,16.533,16.533,0
host,acl,aclrtGetCurrentContext,2.487,1,2.487,2.487,2.487,0
host,acl,aclrtGetDeviceCount,7.362,2,3.681,2.213,5.149,2.155
host,acl,aclrtGetResInCurrentThread,2.451,2,1.226,0.23,2.221,0.991
host,acl,aclrtGetStreamAttribute,3.616,1,3.616,3.616,3.616,0
host,acl,aclrtLaunchKernelWithHostArgs,56.28,1,56.28,56.28,56.28,0
host,acl,aclrtMemcpy,105.672,2,52.836,52.167,53.505,0.448
host,acl,aclrtResetDevice,5.716,1,5.716,5.716,5.716,0
host,acl,aclrtSetDevice,47.801,1,47.801,47.801,47.801,0
host,acl,aclrtSetOpExecuteTimeOutV2,1157.422,1,1157.422,1157.422,1157.422,0
host,acl,aclrtSetStreamFailureMode,13.348,2,6.674,2.62,10.728,16.435
host,acl,aclrtSynchronizeDeviceWithTimeout,24.377,2,12.189,8.357,16.02,14.68
host,acl,aclrtSynchronizeStream,33.644,2,16.822,5.332,28.312,132.02
host,node,launch,1296.865,2,648.433,582.199,714.666,4386.877
