Device_id,Level,API Name,Time(us),Count,Avg(us),Min(us),Max(us),Variance
host,acl,StatelessRandomNormalV3_Tiling,68.693,2,34.347,4.031,64.662,919.03
host,acl,aclmdlRICaptureGetInfo,23.559,6,3.926,0.223,15.384,29.764
host,acl,aclnnInplaceNormal,1915.739,1,1915.739,1915.739,1915.739,0
host,acl,aclnnInplaceNormalGetWorkspaceSize,638582.162,1,638582.162,638582.162,638582.162,0
host,acl,aclrtBinaryLoadFromData,89.502,1,89.502,89.502,89.502,0
host,acl,aclrtCreateStreamWithConfig,4186.063,2,2093.032,1234.832,2951.231,736506.382
host,acl,aclrtCtxGetSysParamOpt,17.359,8,2.17,0.35,9.165,9.662
host,acl,aclrtCtxSetSysParamOpt,3.908,2,1.954,0.703,3.205,1.565
host,acl,aclrtDestroyStreamForce,632.757,1,632.757,632.757,632.757,0
host,acl,aclrtFree,19.862,1,19.862,19.862,19.862,0
host,acl,aclrtGetCurrentContext,2.027,1,2.027,2.027,2.027,0
host,acl,aclrtGetDeviceCount,9.888,2,4.944,3.884,6.004,1.124
host,acl,aclrtGetResInCurrentThread,2.546,2,1.273,0.224,2.322,1.1
host,acl,aclrtGetStreamAttribute,2.851,1,2.851,2.851,2.851,0
host,acl,aclrtLaunchKernelWithHostArgs,42.622,1,42.622,42.622,42.622,0
host,acl,aclrtMemcpy,122.657,2,61.329,59.64,63.017,2.851
host,acl,aclrtResetDevice,7.922,1,7.922,7.922,7.922,0
host,acl,aclrtSetDevice,58.895,1,58.895,58.895,58.895,0
host,acl,aclrtSetOpExecuteTimeOutV2,1158.898,1,1158.898,1158.898,1158.898,0
host,acl,aclrtSetStreamFailureMode,10.405,2,5.203,4.485,5.92,0.515
host,acl,aclrtSynchronizeDeviceWithTimeout,24.799,2,12.4,7.844,16.955,20.753
host,acl,aclrtSynchronizeStream,34.346,2,17.173,7.698,26.648,89.776
host,node,launch,1346.903,2,673.452,589.904,756.999,6980.185
