Device_id,Level,API Name,Time(us),Count,Avg(us),Min(us),Max(us),Variance
host,acl,StatelessRandomNormalV3_Tiling,64.271,2,32.136,3.33,60.941,829.757
host,acl,aclmdlRICaptureGetInfo,13.662,6,2.277,0.228,7.592,7.264
host,acl,aclnnInplaceNormal,1654.701,1,1654.701,1654.701,1654.701,0
host,acl,aclnnInplaceNormalGetWorkspaceSize,532030.091,1,532030.091,532030.091,532030.091,0
host,acl,aclrtBinaryLoadFromData,74.161,1,74.161,74.161,74.161,0
host,acl,aclrtCreateStreamWithConfig,2085.224,2,1042.612,908.584,1176.64,17963.505
host,acl,aclrtCtxGetSysParamOpt,11.777,8,1.472,0.359,6.883,4.389
host,acl,aclrtCtxSetSysParamOpt,2.566,2,1.283,0.591,1.975,0.479
host,acl,aclrtDestroyStreamForce,567.821,1,567.821,567.821,567.821,0
host,acl,aclrtFree,15.389,1,15.389,15.389,15.389,0
host,acl,aclrtGetCurrentContext,1.455,1,1.455,1.455,1.455,0
host,acl,aclrtGetDeviceCount,7.29,2,3.645,2.08,5.21,2.449
host,acl,aclrtGetResInCurrentThread,2.136,2,1.068,0.197,1.939,0.759
host,acl,aclrtGetStreamAttribute,2.797,1,2.797,2.797,2.797,0
host,acl,aclrtLaunchKernelWithHostArgs,56.762,1,56.762,56.762,56.762,0
host,acl,aclrtMemcpy,104.042,2,52.021,49.968,54.074,4.215
host,acl,aclrtResetDevice,5.63,1,5.63,5.63,5.63,0
host,acl,aclrtSetDevice,40.216,1,40.216,40.216,40.216,0
host,acl,aclrtSetOpExecuteTimeOutV2,1142.472,1,1142.472,1142.472,1142.472,0
host,acl,aclrtSetStreamFailureMode,12.631,2,6.316,1.88,10.751,19.674
host,acl,aclrtSynchronizeDeviceWithTimeout,19.024,2,9.512,6.614,12.41,8.398
host,acl,aclrtSynchronizeStream,25.144,2,12.572,4.64,20.504,62.917
host,node,launch,1234.701,2,617.351,541.898,692.803,5693.08
