Device_id,Level,API Name,Time(us),Count,Avg(us),Min(us),Max(us),Variance
host,acl,StatelessRandomNormalV3_Tiling,71.886,2,35.943,3.481,68.405,1053.781
host,acl,aclmdlRICaptureGetInfo,13.139,6,2.19,0.256,7.39,6.896
host,acl,aclnnInplaceNormal,1678.436,1,1678.436,1678.436,1678.436,0
host,acl,aclnnInplaceNormalGetWorkspaceSize,528360.323,1,528360.323,528360.323,528360.323,0
host,acl,aclrtBinaryLoadFromData,67.343,1,67.343,67.343,67.343,0
host,acl,aclrtCreateStreamWithConfig,2076.187,2,1038.094,891.774,1184.413,21409.396
host,acl,aclrtCtxGetSysParamOpt,11.531,8,1.441,0.336,6.933,4.524
host,acl,aclrtCtxSetSysParamOpt,2.594,2,1.297,0.597,1.997,0.49
host,acl,aclrtDestroyStreamForce,579.069,1,579.069,579.069,579.069,0
host,acl,aclrtFree,16.017,1,16.017,16.017,16.017,0
host,acl,aclrtGetCurrentContext,1.823,1,1.823,1.823,1.823,0
host,acl,aclrtGetDeviceCount,6.433,2,3.217,1.991,4.442,1.502
host,acl,aclrtGetResInCurrentThread,2.371,2,1.186,0.208,2.163,0.956
host,acl,aclrtGetStreamAttribute,2.588,1,2.588,2.588,2.588,0
host,acl,aclrtLaunchKernelWithHostArgs,59.864,1,59.864,59.864,59.864,0
host,acl,aclrtMemcpy,104.64,2,52.32,49.396,55.244,8.55
host,acl,aclrtResetDevice,5.002,1,5.002,5.002,5.002,0
host,acl,aclrtSetDevice,40.008,1,40.008,40.008,40.008,0
host,acl,aclrtSetOpExecuteTimeOutV2,1149.049,1,1149.049,1149.049,1149.049,0
host,acl,aclrtSetStreamFailureMode,12.671,2,6.336,2.045,10.626,18.408
host,acl,aclrtSynchronizeDeviceWithTimeout,33.599,2,16.8,7.486,26.113,86.741
host,acl,aclrtSynchronizeStream,24.125,2,12.063,4.617,19.508,55.435
host,node,launch,1284.786,2,642.393,570.734,714.052,5135.012
