Device_id,Level,API Name,Time(us),Count,Avg(us),Min(us),Max(us),Variance
host,acl,StatelessRandomNormalV3_Tiling,66.112,2,33.056,3.315,62.797,884.527
host,acl,aclmdlRICaptureGetInfo,15.064,6,2.511,0.245,8.669,9.681
host,acl,aclnnInplaceNormal,1647.477,1,1647.477,1647.477,1647.477,0
host,acl,aclnnInplaceNormalGetWorkspaceSize,521199.206,1,521199.206,521199.206,521199.206,0
host,acl,aclrtBinaryLoadFromData,72.906,1,72.906,72.906,72.906,0
host,acl,aclrtCreateStreamWithConfig,2084.858,2,1042.429,972.183,1112.675,4934.501
host,acl,aclrtCtxGetSysParamOpt,9.97,8,1.246,0.341,4.85,2.197
host,acl,aclrtCtxSetSysParamOpt,2.737,2,1.369,0.67,2.067,0.488
host,acl,aclrtDestroyStreamForce,582.926,1,582.926,582.926,582.926,0
host,acl,aclrtFree,14.87,1,14.87,14.87,14.87,0
host,acl,aclrtGetCurrentContext,2,1,2,2,2,0
host,acl,aclrtGetDeviceCount,6.928,2,3.464,2.193,4.735,1.615
host,acl,aclrtGetResInCurrentThread,2.517,2,1.259,0.222,2.295,1.074
host,acl,aclrtGetStreamAttribute,2.915,1,2.915,2.915,2.915,0
host,acl,aclrtLaunchKernelWithHostArgs,69.3,1,69.3,69.3,69.3,0
host,acl,aclrtMemcpy,102.42,2,51.21,49.416,53.004,3.218
host,acl,aclrtResetDevice,5.687,1,5.687,5.687,5.687,0
host,acl,aclrtSetDevice,40.684,1,40.684,40.684,40.684,0
host,acl,aclrtSetOpExecuteTimeOutV2,1152.546,1,1152.546,1152.546,1152.546,0
host,acl,aclrtSetStreamFailureMode,12.507,2,6.254,2.218,10.289,16.285
host,acl,aclrtSynchronizeDeviceWithTimeout,20.277,2,10.139,6.713,13.564,11.734
host,acl,aclrtSynchronizeStream,37.176,2,18.588,4.545,32.631,197.206
host,node,launch,1271.77,2,635.885,576.745,695.025,3497.54
