Device_id,kernel_name,kernel_type,stream_id,task_id,task_time(us),task_start(us),task_stop(us)
1,N/A,PLACE_HOLDER_SQE,65535,2,0.007,1788189231086177.929	,1788189231086177.936	
1,N/A,AICPU_D,65535,3,70.115,1788189231098185.159	,1788189231098255.274	
1,StatelessRandomNormalV3_1ea4bd0e3cd9df67072d9z7amgc9c583_high_performance_100,AI_VECTOR_CORE,61,4,6.251,1788189231626508.365	,1788189231626514.616	
1,_Z25softmax_tile_group_kernelPDhS_iiii,AI_CORE,61,5,4.294,1788189234382746.878	,1788189234382751.172	
1,N/A,PLACE_HOLDER_SQE,65535,6,0.007,1788189235134264.200	,1788189235134264.207	
