Device_id,kernel_name,kernel_type,stream_id,task_id,task_time(us),task_start(us),task_stop(us)
1,N/A,PLACE_HOLDER_SQE,65535,2,0.007,1788185708887681.772	,1788185708887681.779	
1,N/A,AICPU_D,65535,3,67.245,1788185708901412.958	,1788185708901480.203	
1,StatelessRandomNormalV3_1ea4bd0e3cd9df67072d9z7amgc9c583_high_performance_100,AI_VECTOR_CORE,61,4,6.412,1788185709467972.238	,1788185709467978.650	
1,_Z25softmax_tile_group_kernelPDhS_iiii,AI_CORE,61,5,4.469,1788185712219934.663	,1788185712219939.132	
1,N/A,PLACE_HOLDER_SQE,65535,6,0.007,1788185713156716.637	,1788185713156716.644	
