Device_id,Level,API Name,Time(us),Count,Avg(us),Min(us),Max(us),Variance
host,acl,StatelessRandomNormalV3_Tiling,63.697,2,31.849,3.34,60.357,812.735
host,acl,aclmdlRICaptureGetInfo,17.292,6,2.882,0.314,10.125,12.4
host,acl,aclnnInplaceNormal,1672.521,1,1672.521,1672.521,1672.521,0
host,acl,aclnnInplaceNormalGetWorkspaceSize,557994.799,1,557994.799,557994.799,557994.799,0
host,acl,aclrtBinaryLoadFromData,68.703,1,68.703,68.703,68.703,0
host,acl,aclrtCreateStreamWithConfig,2610.293,2,1305.147,1146.074,1464.219,25304.06
host,acl,aclrtCtxGetSysParamOpt,11.25,8,1.406,0.362,6.808,4.308
host,acl,aclrtCtxSetSysParamOpt,4.5,2,2.25,1.154,3.346,1.201
host,acl,aclrtDestroyStreamForce,579.132,1,579.132,579.132,579.132,0
host,acl,aclrtFree,14.892,1,14.892,14.892,14.892,0
host,acl,aclrtGetCurrentContext,2.589,1,2.589,2.589,2.589,0
host,acl,aclrtGetDeviceCount,7.4,2,3.7,2.295,5.105,1.974
host,acl,aclrtGetResInCurrentThread,3.32,2,1.66,0.397,2.923,1.595
host,acl,aclrtGetStreamAttribute,2.823,1,2.823,2.823,2.823,0
host,acl,aclrtLaunchKernelWithHostArgs,71.305,1,71.305,71.305,71.305,0
host,acl,aclrtMemcpy,102.242,2,51.121,47.877,54.365,10.524
host,acl,aclrtResetDevice,5.113,1,5.113,5.113,5.113,0
host,acl,aclrtSetDevice,50.406,1,50.406,50.406,50.406,0
host,acl,aclrtSetOpExecuteTimeOutV2,1161.464,1,1161.464,1161.464,1161.464,0
host,acl,aclrtSetStreamFailureMode,16.202,2,8.101,2.808,13.394,28.016
host,acl,aclrtSynchronizeDeviceWithTimeout,22.692,2,11.346,6.86,15.832,20.124
host,acl,aclrtSynchronizeStream,36.647,2,18.324,4.783,31.864,183.345
host,node,launch,1271.743,2,635.872,558.669,713.074,5960.226
