Device_id,Level,API Name,Time(us),Count,Avg(us),Min(us),Max(us),Variance
host,acl,StatelessRandomNormalV3_Tiling,86.599,2,43.3,3.453,83.146,1587.744
host,acl,aclmdlRICaptureGetInfo,19.203,6,3.201,0.216,12.52,19.752
host,acl,aclnnInplaceNormal,1709.061,1,1709.061,1709.061,1709.061,0
host,acl,aclnnInplaceNormalGetWorkspaceSize,537156.371,1,537156.371,537156.371,537156.371,0
host,acl,aclrtBinaryLoadFromData,92.738,1,92.738,92.738,92.738,0
host,acl,aclrtCreateStreamWithConfig,2435.756,2,1217.878,1118.997,1316.759,9777.452
host,acl,aclrtCtxGetSysParamOpt,10.684,8,1.336,0.338,6.384,3.86
host,acl,aclrtCtxSetSysParamOpt,2.707,2,1.354,0.643,2.064,0.505
host,acl,aclrtDestroyStreamForce,569.426,1,569.426,569.426,569.426,0
host,acl,aclrtFree,18.896,1,18.896,18.896,18.896,0
host,acl,aclrtGetCurrentContext,1.954,1,1.954,1.954,1.954,0
host,acl,aclrtGetDeviceCount,6.732,2,3.366,2.27,4.462,1.201
host,acl,aclrtGetResInCurrentThread,2.268,2,1.134,0.221,2.047,0.834
host,acl,aclrtGetStreamAttribute,3.83,1,3.83,3.83,3.83,0
host,acl,aclrtLaunchKernelWithHostArgs,41.302,1,41.302,41.302,41.302,0
host,acl,aclrtMemcpy,101.273,2,50.637,50.386,50.887,0.063
host,acl,aclrtResetDevice,4.936,1,4.936,4.936,4.936,0
host,acl,aclrtSetDevice,44.179,1,44.179,44.179,44.179,0
host,acl,aclrtSetOpExecuteTimeOutV2,1147.114,1,1147.114,1147.114,1147.114,0
host,acl,aclrtSetStreamFailureMode,5.92,2,2.96,2.219,3.701,0.549
host,acl,aclrtSynchronizeDeviceWithTimeout,27.533,2,13.767,9.759,17.774,16.06
host,acl,aclrtSynchronizeStream,30.651,2,15.326,4.404,26.247,119.279
host,node,launch,1271.446,2,635.723,552.636,718.81,6903.45
