Device_id,Level,API Name,Time(us),Count,Avg(us),Min(us),Max(us),Variance
host,acl,StatelessRandomNormalV3_Tiling,65.426,2,32.713,3.438,61.988,857.026
host,acl,aclmdlRICaptureGetInfo,13.672,6,2.279,0.202,7.893,7.851
host,acl,aclnnInplaceNormal,1747.324,1,1747.324,1747.324,1747.324,0
host,acl,aclnnInplaceNormalGetWorkspaceSize,542241.788,1,542241.788,542241.788,542241.788,0
host,acl,aclrtBinaryLoadFromData,82.817,1,82.817,82.817,82.817,0
host,acl,aclrtCreateStreamWithConfig,3002.801,2,1501.401,1312.324,1690.477,35749.923
host,acl,aclrtCtxGetSysParamOpt,11.192,8,1.399,0.374,6.617,4.09
host,acl,aclrtCtxSetSysParamOpt,2.961,2,1.481,0.61,2.351,0.758
host,acl,aclrtDestroyStreamForce,742.308,1,742.308,742.308,742.308,0
host,acl,aclrtFree,19.306,1,19.306,19.306,19.306,0
host,acl,aclrtGetCurrentContext,1.957,1,1.957,1.957,1.957,0
host,acl,aclrtGetDeviceCount,6.585,2,3.293,2.17,4.415,1.26
host,acl,aclrtGetResInCurrentThread,2.441,2,1.221,0.276,2.165,0.892
host,acl,aclrtGetStreamAttribute,3.056,1,3.056,3.056,3.056,0
host,acl,aclrtLaunchKernelWithHostArgs,70.377,1,70.377,70.377,70.377,0
host,acl,aclrtMemcpy,101.997,2,50.999,48.573,53.424,5.883
host,acl,aclrtResetDevice,6.097,1,6.097,6.097,6.097,0
host,acl,aclrtSetDevice,43.601,1,43.601,43.601,43.601,0
host,acl,aclrtSetOpExecuteTimeOutV2,1141.71,1,1141.71,1141.71,1141.71,0
host,acl,aclrtSetStreamFailureMode,12.546,2,6.273,1.986,10.56,18.378
host,acl,aclrtSynchronizeDeviceWithTimeout,42.603,2,21.301,11.209,31.394,101.859
host,acl,aclrtSynchronizeStream,32.897,2,16.449,5.667,27.23,116.241
host,node,launch,1313.323,2,656.662,535.301,778.022,14728.371
