Device_id,Level,API Name,Time(us),Count,Avg(us),Min(us),Max(us),Variance
host,acl,StatelessRandomNormalV3_Tiling,61.899,2,30.95,4.731,57.168,687.41
host,acl,aclmdlRICaptureGetInfo,19.08,6,3.18,0.384,10.482,12.983
host,acl,aclnnInplaceNormal,2183.031,1,2183.031,2183.031,2183.031,0
host,acl,aclnnInplaceNormalGetWorkspaceSize,581160.226,1,581160.226,581160.226,581160.226,0
host,acl,aclrtBinaryLoadFromData,108.783,1,108.783,108.783,108.783,0
host,acl,aclrtCreateStreamWithConfig,3104.628,2,1552.314,1191.098,1913.53,130476.999
host,acl,aclrtCtxGetSysParamOpt,13.497,8,1.687,0.397,7.149,4.523
host,acl,aclrtCtxSetSysParamOpt,5.312,2,2.656,1.835,3.477,0.674
host,acl,aclrtDestroyStreamForce,767.033,1,767.033,767.033,767.033,0
host,acl,aclrtFree,26.086,1,26.086,26.086,26.086,0
host,acl,aclrtGetCurrentContext,3.266,1,3.266,3.266,3.266,0
host,acl,aclrtGetDeviceCount,8.105,2,4.053,2.911,5.194,1.303
host,acl,aclrtGetResInCurrentThread,2.998,2,1.499,0.358,2.64,1.302
host,acl,aclrtGetStreamAttribute,3.397,1,3.397,3.397,3.397,0
host,acl,aclrtLaunchKernelWithHostArgs,67.067,1,67.067,67.067,67.067,0
host,acl,aclrtMemcpy,133.458,2,66.729,66.233,67.225,0.246
host,acl,aclrtResetDevice,5.983,1,5.983,5.983,5.983,0
host,acl,aclrtSetDevice,56.35,1,56.35,56.35,56.35,0
host,acl,aclrtSetOpExecuteTimeOutV2,1162.942,1,1162.942,1162.942,1162.942,0
host,acl,aclrtSetStreamFailureMode,16.158,2,8.079,3.334,12.824,22.515
host,acl,aclrtSynchronizeDeviceWithTimeout,30.732,2,15.366,12.447,18.285,8.521
host,acl,aclrtSynchronizeStream,41.213,2,20.607,7.022,34.191,184.539
host,node,launch,1469.852,2,734.926,644.203,825.649,8230.663
